Month,ZipCode,MeanValue
2001-09-30,78721,124349.3021
2001-09-30,78701,327880.6387
2001-09-30,78756,284665.7061
2001-09-30,78736,204576.1271
2001-09-30,78652,201604.6347
2001-09-30,78669,239700.1867
2001-09-30,78725,115101.9115
2001-09-30,78719,124786.3348
2001-10-31,78660,188788.7036
2001-10-31,78745,158720.9213
2001-10-31,78753,141682.0743
2001-10-31,78704,240521.0232
2001-10-31,78758,145369.83
2001-10-31,78748,194967.0489
2001-10-31,78744,113543.0174
2001-10-31,78741,140568.2078
2001-10-31,78759,306335.6414
2001-10-31,78653,154109.871
2001-10-31,78723,152872.2768
2001-10-31,78749,284504.0278
2001-10-31,78750,274023.1332
2001-10-31,78754,181495.396
2001-10-31,78727,203583.7105
2001-10-31,78746,542018.019
2001-10-31,78705,220084.5364
2001-10-31,78738,365839.5305
2001-10-31,78724,108680.0083
2001-10-31,78728,205463.6481
2001-10-31,78617,139806.1057
2001-10-31,78731,400443.3035
2001-10-31,78757,245145.6851
2001-10-31,78752,138102.9311
2001-10-31,78703,501679.7185
2001-10-31,78734,273070.4934
2001-10-31,78739,378368.4343
2001-10-31,78735,365724.4451
2001-10-31,78747,198177.3091
2001-10-31,78732,418619.6873
2001-10-31,78751,247164.3289
2001-10-31,78645,182980.1506
2001-10-31,78726,316642.0886
2001-10-31,78730,494674.9118
2001-10-31,78733,432890.8722
2001-10-31,78721,124323.8269
2001-10-31,78701,325477.481
2001-10-31,78756,283217.5442
2001-10-31,78736,204047.2131
2001-10-31,78652,200396.2703
2001-10-31,78669,240502.6104
2001-10-31,78725,115536.0832
2001-10-31,78719,124481.484
2001-11-30,78660,188958.1045
2001-11-30,78745,158967.8707
2001-11-30,78753,141717.9243
2001-11-30,78704,240463.4627
2001-11-30,78758,145672.5156
2001-11-30,78748,194685.1292
2001-11-30,78744,113885.7411
2001-11-30,78741,140812.2151
2001-11-30,78759,306301.0681
2001-11-30,78653,155401.133
2001-11-30,78723,151657.8594
2001-11-30,78749,284612.3315
2001-11-30,78750,273881.1336
2001-11-30,78754,181813.0455
2001-11-30,78727,203577.2267
2001-11-30,78746,536215.4844
2001-11-30,78705,220617.3571
2001-11-30,78738,366302.7914
2001-11-30,78724,108789.3781
2001-11-30,78728,205655.2964
2001-11-30,78617,139962.9493
2001-11-30,78731,399466.2954
2001-11-30,78757,243643.6069
2001-11-30,78752,135708.0282
2001-11-30,78703,496862.3048
2001-11-30,78734,272918.2079
2001-11-30,78739,379653.7458
2001-11-30,78735,367278.4383
2001-11-30,78747,198503.3059
2001-11-30,78732,418530.5753
2001-11-30,78751,245165.1891
2001-11-30,78645,183239.9839
2001-11-30,78726,315182.8702
2001-11-30,78730,494063.3584
2001-11-30,78733,432693.225
2001-11-30,78721,123233.6168
2001-11-30,78701,323947.3782
2001-11-30,78756,282474.4118
2001-11-30,78736,204133.063
2001-11-30,78652,199014.5172
2001-11-30,78669,240717.6366
2001-11-30,78725,115896.6824
2001-11-30,78719,125137.8256
2001-12-31,78660,188983.0719
2001-12-31,78745,158912.1743
2001-12-31,78753,141791.8636
2001-12-31,78704,239410.6403
2001-12-31,78758,146061.6329
2001-12-31,78748,194148.2382
2001-12-31,78744,114091.8566
2001-12-31,78741,141192.8614
2001-12-31,78759,306022.5595
2001-12-31,78653,156779.1893
2001-12-31,78723,150672.7244
2001-12-31,78749,284374.6635
2001-12-31,78750,273712.9218
2001-12-31,78754,181848.6957
2001-12-31,78727,203498.694
2001-12-31,78746,532059.3162
2001-12-31,78705,220910.2438
2001-12-31,78738,366676.1506
2001-12-31,78724,108841.1809
2001-12-31,78728,205773.4488
2001-12-31,78617,140561.2916
2001-12-31,78731,397990.309
2001-12-31,78757,243534.5301
2001-12-31,78752,133846.7271
2001-12-31,78703,493061.0678
2001-12-31,78734,272718.035
2001-12-31,78739,380055.3691
2001-12-31,78735,369350.0675
2001-12-31,78747,198514.9318
2001-12-31,78732,417808.383
2001-12-31,78751,244273.0384
2001-12-31,78645,183077.6111
2001-12-31,78726,313227.8385
2001-12-31,78730,493466.3617
2001-12-31,78733,432082.8692
2001-12-31,78721,122098.287
2001-12-31,78701,321421.9347
2001-12-31,78756,282364.7436
2001-12-31,78736,204477.5597
2001-12-31,78652,197967.8882
2001-12-31,78669,241534.7407
2001-12-31,78725,116025.9488
2001-12-31,78719,126265.5912
2002-01-31,78660,189163.716
2002-01-31,78745,159106.9145
2002-01-31,78753,142029.8095
2002-01-31,78704,238426.6006
2002-01-31,78758,146372.0486
2002-01-31,78748,193973.7918
2002-01-31,78744,114407.348
2002-01-31,78741,141674.3263
2002-01-31,78759,305633.4217
2002-01-31,78653,157283.3266
2002-01-31,78723,150040.4614
2002-01-31,78749,284562.7723
2002-01-31,78750,272694.0398
2002-01-31,78754,182158.7158
2002-01-31,78727,203637.0891
2002-01-31,78746,530440.4587
2002-01-31,78705,220507.816
2002-01-31,78738,366828.4673
2002-01-31,78724,108994.989
2002-01-31,78728,206220.935
2002-01-31,78617,141056.8288
2002-01-31,78731,396506.6719
2002-01-31,78757,243192.2522
2002-01-31,78752,132175.5126
2002-01-31,78703,489882.8856
2002-01-31,78734,272769.3289
2002-01-31,78739,379703.1196
2002-01-31,78735,371847.3548
2002-01-31,78747,198125.7914
2002-01-31,78732,416670.9458
2002-01-31,78751,244735.1035
2002-01-31,78645,182922.6683
2002-01-31,78726,311204.3938
2002-01-31,78730,492711.8721
2002-01-31,78733,431776.0092
2002-01-31,78721,121557.7506
2002-01-31,78701,318699.3198
2002-01-31,78756,283450.2793
2002-01-31,78736,205975.4045
2002-01-31,78652,196846.6112
2002-01-31,78669,242433.0654
2002-01-31,78725,116130.2052
2002-01-31,78719,127740.7902
2002-02-28,78660,189181.1201
2002-02-28,78745,158755.101
2002-02-28,78753,142219.5535
2002-02-28,78704,237119.5068
2002-02-28,78758,146584.1699
2002-02-28,78748,193769.0507
2002-02-28,78744,114672.9967
2002-02-28,78741,141726.1371
2002-02-28,78759,304957.6409
2002-02-28,78653,157270.0007
2002-02-28,78723,148585.662
2002-02-28,78749,284236.7693
2002-02-28,78750,271205.0791
2002-02-28,78754,182340.1066
2002-02-28,78727,203739.3205
2002-02-28,78746,532077.061
2002-02-28,78705,219065.3021
2002-02-28,78738,365992.7628
2002-02-28,78724,109126.1095
2002-02-28,78728,206579.3182
2002-02-28,78617,141565.274
2002-02-28,78731,394771.8489
2002-02-28,78757,240994.6961
2002-02-28,78752,130601.9463
2002-02-28,78703,488673.8294
2002-02-28,78734,272399.2571
2002-02-28,78739,378859.8798
2002-02-28,78735,372821.3077
2002-02-28,78747,197567.5866
2002-02-28,78732,414957.9625
2002-02-28,78751,243999.7943
2002-02-28,78645,182786.5496
2002-02-28,78726,309836.1205
2002-02-28,78730,491428.0598
2002-02-28,78733,429719.9823
2002-02-28,78721,121072.0784
2002-02-28,78701,313564.3439
2002-02-28,78756,284510.5146
2002-02-28,78736,206808.6638
2002-02-28,78652,195897.9288
2002-02-28,78669,243796.2656
2002-02-28,78725,116125.2981
2002-02-28,78719,128575.5095
2002-03-31,78660,189485.7119
2002-03-31,78745,158769.2128
2002-03-31,78753,142719.3508
2002-03-31,78704,239044.9378
2002-03-31,78758,146718.4535
2002-03-31,78748,194460.8828
2002-03-31,78744,115138.1781
2002-03-31,78741,141530.8919
2002-03-31,78759,304590.9354
2002-03-31,78653,156852.4496
2002-03-31,78723,148089.8875
2002-03-31,78749,284107.848
2002-03-31,78750,270465.5163
2002-03-31,78754,182889.0412
2002-03-31,78727,204506.9266
2002-03-31,78746,534417.486
2002-03-31,78705,217298.4942
2002-03-31,78738,365156.3285
2002-03-31,78724,109289.2123
2002-03-31,78728,206964.9023
2002-03-31,78617,141768.8666
2002-03-31,78731,393707.4936
2002-03-31,78757,238363.8213
2002-03-31,78752,130462.196
2002-03-31,78703,487907.3086
2002-03-31,78734,271930.9513
2002-03-31,78739,378885.2785
2002-03-31,78735,371976.8346
2002-03-31,78747,197014.4801
2002-03-31,78732,413681.2611
2002-03-31,78751,243336.4283
2002-03-31,78645,183027.5476
2002-03-31,78726,309387.6932
2002-03-31,78730,490067.2576
2002-03-31,78733,427735.717
2002-03-31,78721,121742.5609
2002-03-31,78701,308265.009
2002-03-31,78756,286237.9189
2002-03-31,78736,207152.7147
2002-03-31,78652,195475.0748
2002-03-31,78669,243778.8725
2002-03-31,78725,116504.5133
2002-03-31,78719,128833.9712
2002-04-30,78660,189628.2085
2002-04-30,78745,158371.1291
2002-04-30,78753,143168.0071
2002-04-30,78704,242020.0234
2002-04-30,78758,146875.4985
2002-04-30,78748,195224.2112
2002-04-30,78744,115560.5191
2002-04-30,78741,141330.1296
2002-04-30,78759,304210.0366
2002-04-30,78653,156268.118
2002-04-30,78723,147762.0201
2002-04-30,78749,283538.7431
2002-04-30,78750,270970.1167
2002-04-30,78754,183048.3736
2002-04-30,78727,204835.0713
2002-04-30,78746,537674.9203
2002-04-30,78705,215145.459
2002-04-30,78738,364239.7023
2002-04-30,78724,109333.1994
2002-04-30,78728,206784.3955
2002-04-30,78617,142068.589
2002-04-30,78731,392814.7069
2002-04-30,78757,235859.4674
2002-04-30,78752,131381.4422
2002-04-30,78703,485594.1641
2002-04-30,78734,271510.5225
2002-04-30,78739,379191.2641
2002-04-30,78735,370999.9308
2002-04-30,78747,196675.2895
2002-04-30,78732,412865.0015
2002-04-30,78751,243526.6859
2002-04-30,78645,183307.5397
2002-04-30,78726,309219.3621
2002-04-30,78730,489036.1126
2002-04-30,78733,425532.3112
2002-04-30,78721,122868.909
2002-04-30,78701,303171.7239
2002-04-30,78756,286643.3667
2002-04-30,78736,206477.968
2002-04-30,78652,195945.0587
2002-04-30,78669,242997.3063
2002-04-30,78725,117032.9973
2002-04-30,78719,128307.765
2002-05-31,78660,189927.5428
2002-05-31,78745,157908.7714
2002-05-31,78753,143856.4624
2002-05-31,78704,243250.2688
2002-05-31,78758,146992.6211
2002-05-31,78748,196131.573
2002-05-31,78744,115916.7923
2002-05-31,78741,141560.1775
2002-05-31,78759,304463.2348
2002-05-31,78653,156041.2266
2002-05-31,78723,148286.9717
2002-05-31,78749,282995.2222
2002-05-31,78750,272053.6501
2002-05-31,78754,183389.8326
2002-05-31,78727,204786.9241
2002-05-31,78746,538772.1588
2002-05-31,78705,214257.668
2002-05-31,78738,364036.0716
2002-05-31,78724,109586.4648
2002-05-31,78728,206464.5572
2002-05-31,78617,142892.0297
2002-05-31,78731,391111.688
2002-05-31,78757,235265.2157
2002-05-31,78752,132919.056
2002-05-31,78703,482190.7131
2002-05-31,78734,271505.683
2002-05-31,78739,378939.4802
2002-05-31,78735,368854.7888
2002-05-31,78747,197349.6928
2002-05-31,78732,411923.4368
2002-05-31,78751,246232.2688
2002-05-31,78645,183680.4115
2002-05-31,78726,308687.7839
2002-05-31,78730,487657.8099
2002-05-31,78733,423608.2078
2002-05-31,78721,125247.0217
2002-05-31,78701,301527.6001
2002-05-31,78756,286482.8609
2002-05-31,78736,205335.6147
2002-05-31,78652,197433.3396
2002-05-31,78669,242209.6382
2002-05-31,78725,117724.7874
2002-05-31,78719,127989.0998
2002-06-30,78660,190326.0276
2002-06-30,78745,157260.527
2002-06-30,78753,144312.5877
2002-06-30,78704,240457.9503
2002-06-30,78758,146838.2376
2002-06-30,78748,196621.4898
2002-06-30,78744,115961.7452
2002-06-30,78741,141727.3878
2002-06-30,78759,304473.5537
2002-06-30,78653,156150.9377
2002-06-30,78723,147086.0371
2002-06-30,78749,282868.8293
2002-06-30,78750,272608.7919
2002-06-30,78754,183688.8971
2002-06-30,78727,204428.0073
2002-06-30,78746,537392.6759
2002-06-30,78705,214057.0049
2002-06-30,78738,364105.4173
2002-06-30,78724,109783.2001
2002-06-30,78728,206257.7658
2002-06-30,78617,143646.1923
2002-06-30,78731,388347.4831
2002-06-30,78757,235543.5512
2002-06-30,78702,165565.2005
2002-06-30,78752,132826.2046
2002-06-30,78703,477512.0023
2002-06-30,78734,272114.4995
2002-06-30,78739,378845.8322
2002-06-30,78735,367502.3239
2002-06-30,78747,197824.8423
2002-06-30,78732,410843.2722
2002-06-30,78751,248898.9188
2002-06-30,78645,183989.7572
2002-06-30,78726,307450.544
2002-06-30,78730,487045.1209
2002-06-30,78733,421700.7761
2002-06-30,78721,126460.72
2002-06-30,78701,302966.5377
2002-06-30,78756,286992.5836
2002-06-30,78736,204401.1226
2002-06-30,78652,198559.2365
2002-06-30,78669,242228.6554
2002-06-30,78725,118034.9953
2002-06-30,78719,127667.4824
2002-07-31,78660,190627.4545
2002-07-31,78745,156704.5814
2002-07-31,78753,144701.1948
2002-07-31,78704,238029.9301
2002-07-31,78758,146373.848
2002-07-31,78748,196793.3496
2002-07-31,78744,115959.5466
2002-07-31,78741,141655.9188
2002-07-31,78759,304339.7533
2002-07-31,78653,156166.1634
2002-07-31,78723,145385.0374
2002-07-31,78749,283204.0173
2002-07-31,78750,273387.0656
2002-07-31,78754,184291.9884
2002-07-31,78727,204356.1359
2002-07-31,78746,532703.3499
2002-07-31,78705,214906.7549
2002-07-31,78738,364370.9969
2002-07-31,78724,110098.0784
2002-07-31,78728,206370.9709
2002-07-31,78617,144204.7147
2002-07-31,78731,386037.3268
2002-07-31,78757,235855.7932
2002-07-31,78702,164434.2379
2002-07-31,78752,131799.7595
2002-07-31,78703,473626.2716
2002-07-31,78734,272706.9276
2002-07-31,78739,378254.5346
2002-07-31,78735,365542.6204
2002-07-31,78747,198107.9978
2002-07-31,78732,409501.294
2002-07-31,78751,248225.8888
2002-07-31,78645,183972.9963
2002-07-31,78726,305416.3894
2002-07-31,78730,486530.619
2002-07-31,78733,418789.2641
2002-07-31,78721,127024.1505
2002-07-31,78701,306142.4531
2002-07-31,78756,286528.2147
2002-07-31,78736,204513.1071
2002-07-31,78652,198506.6811
2002-07-31,78669,242599.9458
2002-07-31,78725,118008.189
2002-07-31,78719,127150.9367
2002-08-31,78660,190659.2666
2002-08-31,78745,156650.2491
2002-08-31,78753,144937.3564
2002-08-31,78704,236516.6289
2002-08-31,78758,145938.1442
2002-08-31,78748,196808.0917
2002-08-31,78744,115888.2833
2002-08-31,78741,141817.3845
2002-08-31,78759,303804.4257
2002-08-31,78653,155604.3298
2002-08-31,78723,144405.7183
2002-08-31,78749,283396.692
2002-08-31,78750,274375.7037
2002-08-31,78754,184639.9794
2002-08-31,78727,204849.2689
2002-08-31,78746,526221.8162
2002-08-31,78705,216685.1098
2002-08-31,78738,364954.1784
2002-08-31,78724,110097.4549
2002-08-31,78728,206508.0146
2002-08-31,78617,144220.7192
2002-08-31,78731,384902.2207
2002-08-31,78757,236639.8047
2002-08-31,78702,162888.7974
2002-08-31,78752,131362.4227
2002-08-31,78703,466801.8718
2002-08-31,78734,273152.2572
2002-08-31,78739,377486.0051
2002-08-31,78735,365003.659
2002-08-31,78747,197613.2702
2002-08-31,78732,407828.0662
2002-08-31,78751,245638.1314
2002-08-31,78645,183683.7262
2002-08-31,78726,303867.306
2002-08-31,78730,485572.4571
2002-08-31,78733,417450.1987
2002-08-31,78721,127829.4817
2002-08-31,78701,307138.0474
2002-08-31,78756,286089.8795
2002-08-31,78736,204815.3264
2002-08-31,78652,197839.4107
2002-08-31,78669,242455.0477
2002-08-31,78725,117600.8156
2002-08-31,78719,127095.783
2002-09-30,78660,190586.5996
2002-09-30,78745,156981.7637
2002-09-30,78753,145419.8367
2002-09-30,78704,236511.131
2002-09-30,78758,145649.5431
2002-09-30,78748,196742.2641
2002-09-30,78744,115961.1483
2002-09-30,78741,142469.2763
2002-09-30,78759,303587.2184
2002-09-30,78653,155047.8122
2002-09-30,78723,144623.4007
2002-09-30,78749,283572.8949
2002-09-30,78750,275227.6557
2002-09-30,78754,185238.8258
2002-09-30,78727,205283.8792
2002-09-30,78746,520592.3042
2002-09-30,78705,219640.6466
2002-09-30,78738,365807.628
2002-09-30,78724,110220.0459
2002-09-30,78728,206811.6305
2002-09-30,78617,144440.0833
2002-09-30,78731,384796.3521
2002-09-30,78757,233603.9609
2002-09-30,78702,161579.4605
2002-09-30,78752,131219.3782
2002-09-30,78703,459100.7931
2002-09-30,78734,273232.9431
2002-09-30,78739,377076.9394
2002-09-30,78735,364986.8582
2002-09-30,78747,197600.8151
2002-09-30,78732,406826.2145
2002-09-30,78751,242504.3107
2002-09-30,78645,183491.4088
2002-09-30,78726,302794.423
2002-09-30,78730,483956.5839
2002-09-30,78733,417134.0807
2002-09-30,78721,129309.1812
2002-09-30,78701,309035.6741
2002-09-30,78756,283633.3765
2002-09-30,78736,205300.7601
2002-09-30,78652,198100.7676
2002-09-30,78669,241979.8818
2002-09-30,78725,117391.453
2002-09-30,78719,127514.2654
2002-10-31,78660,190446.5329
2002-10-31,78745,157152.7354
2002-10-31,78753,145845.8888
2002-10-31,78704,234341.373
2002-10-31,78758,145453.423
2002-10-31,78748,196445.0139
2002-10-31,78744,115924.5612
2002-10-31,78741,143113.7406
2002-10-31,78759,303423.2897
2002-10-31,78653,154753.932
2002-10-31,78723,144723.3133
2002-10-31,78749,283211.3853
2002-10-31,78750,275207.2432
2002-10-31,78754,185718.3537
2002-10-31,78727,205540.9541
2002-10-31,78746,516656.3028
2002-10-31,78705,222815.7059
2002-10-31,78738,367059.05
2002-10-31,78724,110052.853
2002-10-31,78728,207078.007
2002-10-31,78617,144580.0299
2002-10-31,78731,384554.05
2002-10-31,78757,230131.0206
2002-10-31,78702,161373.8606
2002-10-31,78752,130796.2059
2002-10-31,78703,450504.788
2002-10-31,78734,273148.2828
2002-10-31,78739,377411.8074
2002-10-31,78735,364562.8053
2002-10-31,78747,198418.5545
2002-10-31,78732,406100.5226
2002-10-31,78751,240252.8204
2002-10-31,78645,183186.4458
2002-10-31,78726,302354.8576
2002-10-31,78730,481788.9886
2002-10-31,78733,417629.6063
2002-10-31,78721,130483.4923
2002-10-31,78701,309982.1934
2002-10-31,78756,281522.4201
2002-10-31,78736,204399.2065
2002-10-31,78652,198934.5402
2002-10-31,78669,241522.8508
2002-10-31,78725,117311.4255
2002-10-31,78719,128692.7118
2002-11-30,78660,190205.921
2002-11-30,78745,157334.1345
2002-11-30,78753,145882.5426
2002-11-30,78704,233675.0997
2002-11-30,78758,145160.5507
2002-11-30,78748,196055.9786
2002-11-30,78744,115928.6246
2002-11-30,78741,143311.7798
2002-11-30,78759,303039.2349
2002-11-30,78653,154124.4417
2002-11-30,78723,143837.1478
2002-11-30,78749,283232.1796
2002-11-30,78750,275379.8106
2002-11-30,78754,186111.6711
2002-11-30,78727,205342.3309
2002-11-30,78746,514734.6584
2002-11-30,78705,224548.9777
2002-11-30,78738,368166.5791
2002-11-30,78724,109676.2009
2002-11-30,78728,207283.5232
2002-11-30,78617,144574.2157
2002-11-30,78731,384504.225
2002-11-30,78757,227274.8987
2002-11-30,78702,161310.2053
2002-11-30,78752,129233.1449
2002-11-30,78703,445105.9849
2002-11-30,78734,272972.3965
2002-11-30,78739,378620.4815
2002-11-30,78735,364609.5431
2002-11-30,78747,198771.4417
2002-11-30,78732,405851.889
2002-11-30,78751,238275.2329
2002-11-30,78645,182639.2048
2002-11-30,78726,302830.0345
2002-11-30,78730,481065.8847
2002-11-30,78733,418644.7287
2002-11-30,78721,130103.924
2002-11-30,78701,313250.3303
2002-11-30,78756,280707.2732
2002-11-30,78736,203730.0097
2002-11-30,78652,199573.2237
2002-11-30,78669,240908.8116
2002-11-30,78725,117334.5013
2002-11-30,78719,129376.0151
2002-12-31,78660,189554.5595
2002-12-31,78745,157013.0205
2002-12-31,78753,145493.7842
2002-12-31,78704,232406.6265
2002-12-31,78758,144740.7102
2002-12-31,78748,195252.6048
2002-12-31,78744,115837.2809
2002-12-31,78741,143103.4249
2002-12-31,78759,302424.7733
2002-12-31,78653,153148.353
2002-12-31,78723,142282.1411
2002-12-31,78749,282925.2759
2002-12-31,78750,275590.581
2002-12-31,78754,186030.9901
2002-12-31,78727,204790.2482
2002-12-31,78746,512090.1415
2002-12-31,78705,225067.9967
2002-12-31,78738,368202.6921
2002-12-31,78724,108984.4457
2002-12-31,78728,207104.0715
2002-12-31,78617,144247.0572
2002-12-31,78731,384185.8297
2002-12-31,78757,228602.3203
2002-12-31,78702,160618.8584
2002-12-31,78752,127959.8168
2002-12-31,78703,441596.3188
2002-12-31,78734,272684.956
2002-12-31,78739,378979.282
2002-12-31,78735,364346.8435
2002-12-31,78747,198508.7669
2002-12-31,78732,405307.4914
2002-12-31,78751,237319.2511
2002-12-31,78645,181914.1591
2002-12-31,78726,302982.7306
2002-12-31,78730,480728.7784
2002-12-31,78733,418721.0771
2002-12-31,78721,127875.4795
2002-12-31,78701,312807.2636
2002-12-31,78756,280320.045
2002-12-31,78736,202338.533
2002-12-31,78652,199225.4946
2002-12-31,78669,239996.1142
2002-12-31,78725,117133.5143
2002-12-31,78719,129697.4349
2003-01-31,78660,188907.6104
2003-01-31,78745,157102.911
2003-01-31,78753,145060.9123
2003-01-31,78704,232272.5805
2003-01-31,78758,144281.844
2003-01-31,78748,194631.352
2003-01-31,78744,115781.0321
2003-01-31,78741,142664.1082
2003-01-31,78759,302164.5427
2003-01-31,78653,151607.0757
2003-01-31,78723,140696.3286
2003-01-31,78749,283031.6755
2003-01-31,78750,275434.4439
2003-01-31,78754,185648.5057
2003-01-31,78727,204229.9309
2003-01-31,78746,508874.3434
2003-01-31,78705,224647.447
2003-01-31,78738,367366.6513
2003-01-31,78724,108390.004
2003-01-31,78728,206751.0687
2003-01-31,78617,144183.5001
2003-01-31,78731,383657.4179
2003-01-31,78757,230576.4196
